4.5778,49.382,"max@80","TOURCELLES CHAUMONT vers SEMIDE RD977"
5.09251,49.67523,"max@80","DOUBLE SENS RD8043"
-0.66783,46.19021,"max@80","NIORT VERS LA ROCHELLE RN11"
-0.52535,46.24247,"max@80","DOUBLE SENS RN248"
6.30523,47.72129,"max@80","EPINAL VERS BESANCON RN57"
-2.26267,48.10143,"max@80","ST MEEN LE GRAND VERS PLOERMEL RD766"
6.36334,44.52951,"max@80","DOUBLE SENS RN94"
6.04887,43.38478,"max@80","DOUBLE SENS RD43"
5.86652,43.46718,"max@80","DOUBLE SENS RD560"
2.14978,49.48912,"max@80","DOUBLE SENS RD1001"
1.0304,47.784,"max@80","DOUBLE SENS RD917"
2.38441,49.9603,"max@80","DOUBLE SENS RD919"
6.27998,45.7552,"max@80","Albertville vers Annecy RD1508"
6.1895,45.526,"max@80","DOUBLE SENS RD925"
6.4749,46.071,"max@80","Bonneville vers Marignier RD19G"
7.5399,48.387,"max@80","DOUBLE SENS RD5"
1.9423,42.455,"max@80","DOUBLE SENS RN20"
7.1083,48.922,"max@80","DOUBLE SENS RD1061"
3.0212,42.753,"max@80","DOUBLE SENS RD81"
1.9606,42.433,"max@80","DOUBLE SENS RN116"
-0.2657,43.239,"max@80","DOUBLE SENS RD938"
-1.5818,43.36,"max@80","ST PEE SUR NIVELLE vers ST JEAN DE LUZ RD918"
2.6957,45.602,"max@80","TAUVES vers ROCHEFORT MONTAGNE RD922"
5.1962,48.784,"max@80","VERDUN vers BAR LE DUC RD1916 - VOIE SACREE NATIONALE"
5.6475,47.9623,"max@80","DOUBLE SENS RD417"
-1.0612,48.6,"max@80","Mortain vers St-Hilaire du Harcouët RD977"
-0.912927,47.248639,"max@80","BEAUPREAU EN MAUGES vers ANGERS RD762"
-0.10143,47.5582,"max@80","DOUBLE SENS RD938"
-0.402958,47.313826,"max@80","SAULGE L HOPITAL vers BRISSAC QUINCE RD761"
1.9673,48.023,"max@80","DOUBLE SENS RD97"
2.01479,47.743,"max@80","MARCILLY EN VILLETTE vers MENESTREAU EN VILLETTE RD108"
2.98771,44.2327,"max@80","MILLAU VERS PONT DE SALARS RD911"
3.91759,45.27165,"max@80","DOUBLE SENS RD9"
3.7753,45.024,"max@80","LOUDES vers ST CHRISTOPHE SUR DOLAISON RD906"
4.1481,45.334,"max@80","DOUBLE SENS RD46"
4.0761,46.09,"max@80","DOUBLE SENS RD43"
3.8397,45.019,"max@80","DOUBLE SENS RD589"
1.3053,47.562,"max@80","BLOIS vers TOURS RD751"
1.0176,47.718,"max@80","TOURS vers VENDÔME RN10"
-0.74267,44.20029,"max@80","MONT DE MARSAN vers SAUGNACQ ET MURET RD834"
-1.7224,48.052,"max@80","DOUBLE SENS RD34"
-0.74267,44.20029,"max@80","Saugnacq et Muret vers Mont de Marsan RD834"
0.882,43.457,"max@80","DOUBLE SENS RD632"
0.356,43.739,"max@80","Vic Fezensac vers Auch RN124"
1.2765,43.751,"max@80","DOUBLE SENS RD17"
1.4967,43.323,"max@80","DOUBLE SENS RD820"
4.5687,43.958,"max@80","DOUBLE SENS RD6086"
0.5715,49.058,"max@80","DOUBLE SENS RD438"
1.9721,45.97067,"max@80","DOUBLE SENS RD941"
4.2939,47.376,"max@80","SAULIEU VERS PRECY SOUS THIL RD980"
2.7839,47.295,"max@80","DOUBLE SENS RD955"
2.2985,47.079,"max@80","BOURGES vers Ste THORETTE RD23"
2.912,43.948,"max@80","DOUBLE SENS RD999"
2.415,44.29,"max@80","DOUBLE SENS RD911"
2.3853,44.391,"max@80","DOUBLE SENS RD994"
1.1971,42.995,"max@80","DOUBLE SENS RD117"
5.744,44.515,"max@80","Sisteron vers Grenoble RD1075"
3.2954,46.381,"max@80","ST POURCAIN SUR SIOULE vers MOULINS RD2009"
5.00528,45.96461,"max@80","LYON vers BOURG EN BRESSE RD1083"
-61.6273,16.26033,"max@80","DOUBLE SENS RN2"
-61.28947,16.29133,"max@80","ST FRANCOIS vers LE MOULE RN5"
-61.28277,16.25427,"max@80","DOUBLE SENS RD118"
1.9883,43.782,"max@80","GAILLAC vers GRAULHET RD964"
2.5387,43.469,"max@80","LACABAREDE vers ALBINE RD612"
2.0885,43.977,"max@80","CORDES SUR CIEL vers ALBI RD600"
0.062468,47.813242,"max@80","La Flèche vers Le Mans RD323"
-0.04168,48.241,"max@80","DOUBLE SENS RD310"
-0.2779,47.808,"max@80","DOUBLE SENS RD306"
0.578,48.169,"max@80","BONNETABLE vers LA FERTE BERNARD RD7"
5.0365,46.565,"max@80","Louhans vers Cuisery RD971"
4.3956,46.882,"max@80","AUTUN vers LE CREUSOT RD680"
1.85292,44.9023,"max@80","DOUBLE SENS RD803"
5.438,45.359,"max@80","DOUBLE SENS RD1085"
0.4669,44.032,"max@80","DOUBLE SENS RD931"
0.2871,43.425,"max@80","TARBES vers MIELAN RN21"
4.0312,43.88,"max@80","DOUBLE SENS RD999"
4.74375,43.9693,"max@80","VILLENEUVE LES AVIGNON vers BAGNOLS SUR CEZE RD6580"
1.41351,44.48061,"max@80","DOUBLE SENS RD811"
4.2457,43.856,"max@80","DOUBLE SENS RD999"
2.201,44.728,"max@80","DOUBLE SENS RN122"
2.3919,45.296,"max@80","YDES vers MAURIAC RD922"
2.309,44.881,"max@80","DOUBLE SENS RN122"
2.4786,44.842,"max@80","DOUBLE SENS RD920"
5.0168,46.264,"max@80","DOUBLE SENS RD1079"
3.8856,48.493,"max@80","DOUBLE SENS RD373"
4.9601,46.136,"max@80","DOUBLE SENS RD2"
5.121,46.363,"max@80","DOUBLE SENS RD975"
0.0508,43.867,"max@80","EAUZE vers CAZAUBON RN524"
5.59482,46.58415,"max@80","DOUBLE SENS RD52"
-0.7706,48.842,"max@80","DOUBLE SENS RD512"
0.0791,49.257,"max@80","DOUBLE SENS RD675"
2.4201,49.416,"max@80","ST JUST EN CHAUSSEE vers CLERMONT RD916"
-60.94848,14.71525,"max@80","DOUBLE SENS RN1"
6.0469,48.195,"max@80","DOUBLE SENS RD165"
0.95,46.171,"max@80","POITIERS vers LIMOGES RN147"
-1.0972,46.754,"max@80","DOUBLE SENS RD137"
2.25,49.778,"max@80","DOUBLE SENS RD1001"
4.5799,45.668,"max@80","Thurins vers St Martin en Haut RD311"
3.97987,49.23644,"max@80","DOUBLE SENS RD980"
4.1994,49.161,"max@80","CHALONS EN CHAMPAGNE vers REIMS RD944"
2.92671,45.85891,"max@80","DOUBLE SENS RD943"
-1.15125,48.27543,"max@80","VITRE vers FOUGERES RD178"
1.4068,43.767,"max@80","DOUBLE SENS RD4"
1.2779,43.465,"max@80","DOUBLE SENS RD3"
5.03448,47.38541,"max@80","DOUBLE SENS RD903"
5.2791,47.20919,"max@80","Dijon vers Auxonne RD905"
-0.133093,49.256065,"max@80","DOUBLE SENS RD27"
-0.7364,49.02,"max@80","CAEN vers VIRE RD577"
-0.0487,49.003,"max@80","Falaise vers St Pierre sur Dives RD511"
-0.7184,46.145,"max@80","DOUBLE SENS RD911"
-1.0358,46.12,"max@80","DOUBLE SENS RD939"
-0.9421,45.958,"max@80","DOUBLE SENS RD137"
4.2321,49.6,"max@80","RETHEL vers MARLE RD946"
9.5414,42.314,"max@80","DOUBLE SENS RT10"
9.14978,41.51029,"max@80","DOUBLE SENS RD859"
9.4809,42.48,"max@80","Venzolasca vers Castellare di Casinca RN198"
3.6247,47.849,"max@80","AUXERRE vers TROYES RN77"
5.1467,43.757,"max@80","CHEVAL BLANC vers MERINDOL RD973"
4.9503,44.391,"max@80","DOUBLE SENS RD941"
4.947,44.335,"max@80","VALREAS vers TULETTE RD976"
6.4842,43.207,"max@80","DOUBLE SENS RD98"
6.485,43.448,"max@80","DOUBLE SENS RDN7"
1.5809,44.169,"max@80","DOUBLE SENS RD926"
1.2919,43.803,"max@80","DOUBLE SENS RD49"
-0.2389,46.12,"max@80","ST JEAN D ANGELY vers MELLE RD950"
7.2096,47.629,"max@80","DOUBLE SENS RD419"
