-1.43079,46.75917,"max@110","MONTAIGU VERS LA ROCHE SUR YON RD763"
7.3084,47.79848,"max@110","GUEBWILLER VERS MULHOUSE RD430"
-3.9918,48.21977,"max@110","PLEYBEN VERS CHATEAULIN RN164"
-2.52558,47.94999,"max@110","RENNES VERS LORIENT RN24"
-1.65035,47.33027,"max@110","RENNES VERS NANTES RN137"
-2.41506,47.53834,"max@110","NANTES VERS VANNES RN165"
6.23374,48.45001,"max@110","EPINAL VERS NANCY RN57"
-4.14189,47.97137,"max@110","PONT L ABBE VERS QUIMPER RD785"
2.3955,50.97,"max@110","Lille vers Dunkerque RN225"
55.53134,-20.90151,"max@110","St DENIS vers St ANDRE RN2"
55.46482,-21.33211,"max@110","St LOUIS vers LE TAMPON RN3"
55.42838,-21.30609,"max@110","St DENIS vers St PIERRE RN1"
6.11821,45.95163,"max@110","ALLONZIER LA CAILLE VERS ANNECY A41"
6.18399,49.15,"max@110","THIONVILLE vers METZ A31"
6.08166,49.3172,"max@110","LONGWY VERS METZ A30"
4.81075,45.5892,"max@110","Nord vers Sud A46"
3.12333,50.71186,"max@110","LILLE VERS NEUVILLE EN FERRAIN A22"
6.24246,48.4608,"max@110","Nancy vers Epinal RN57"
7.13355,43.64319,"max@110","Cannes vers Nice A8"
1.33776,46.00455,"max@110","PARIS vers LIMOGES A20"
7.04166,49.1442,"max@110","Sarreguemines vers Allemagne RN61"
6.84617,49.154,"max@110","ST AVOLD vers FORBACH A320"
1.41,46.21388,"max@110","BELLAC VERS GUERET RN145"
1.2822,48.7456,"max@110","DREUX VERS ALENCON RN12"
-3.59531,47.87007,"max@110","LORIENT VERS QUIMPER RN165"
-61.58975,16.23458,"max@110","Pointe-à-Pitre vers Basse-Terre RN1"
4.91724,49.6913,"max@110","BELGIQUE vers CHARLEVILLE MEZIERES RN1043"
4.36342,49.52216,"max@110","CHARLEVILLE MEZIERES vers REIMS RN51"
2.6426,48.8314,"max@110","STRASBOURG vers PARIS A4"
7.15837,43.66072,"max@110","Nice vers Cannes A8"
-2.08001,48.45613,"max@110","DOL DE BRETAGNE vers LAMBALLE RN176"
0.18496,45.85372,"max@110","ANGOULEME vers POITIERS RN10"
1.28331,48.74519,"max@110","Alençon vers Dreux RN12"
-2.67243,47.63772,"max@110","NANTES vers BREST RN165"
2.5256,48.6319,"max@110","CORBEIL-ESSONNES vers MELUN RN104"
2.18948,48.77981,"max@110","Dreux vers Creteil A86"
2.83171,50.4668,"max@110","Lens vers la bassee RN47"
3.50635,50.33798,"max@110","Bruxelles vers paris A2"
-2.61632,47.94103,"max@110","LORIENT VERS RENNES RN24"
2.1536,48.6399,"max@110","province vers paris A10"
-2.85972,47.66071,"max@110","BREST VERS NANTES RN165"
2.14675,48.63505,"max@110","PARIS VERS CHARTRES A10"
-61.60186,16.21055,"max@110","BASSE TERRE VERS POINTE A PITRE RN1"
7.62569,48.40193,"max@110","COLMAR VERS STRASBOURG RD1083"
3.50632,50.338,"max@110","paris vers bruxelles A2"
7.16429,48.751,"max@110","PARIS VERS STRASBOURG RN4"
-0.25417,45.67,"max@110","COGNAC VERS ANGOULEME RN141"
-1.0953,49.3148,"max@110","CHERBOURG OCTEVILLE VERS CAEN RN13"
6.87085,47.63071,"max@110","BELFORT vers MONTBELIARD A36"
6.85642,47.6015,"max@110","MONTBELIARD vers BELFORT A36"
-0.39667,46.34057,"max@110","NIORT VERS POITIERS RD611"
7.39147,48.1873,"max@110","STRASBOURG VERS COLMAR RN83"
-1.64298,47.40598,"max@110","NANTES VERS RENNES RN137"
5.2843,43.41052,"max@110","MARSEILLE vers LYON A7"
-2.07799,47.44073,"max@110","VANNES VERS NANTES RN165"
4.74788,48.681,"max@110","NANCY VERS PARIS RN4"
1.36063,45.69846,"max@110","TOULOUSE VERS PARIS A20"
1.74721,48.9669,"max@110","CAEN VERS PARIS A13"
-0.22623,48.95793,"max@110","FALAISE VERS CAEN RN158"
5.6332,46.1463,"max@110","LE FAYET VERS MACON A40"
6.8259,43.54519,"max@110","PUGET SUR ARGENS VERS MANDELIEU LA NAPOULE A8"
-2.48069,48.44619,"max@110","RENNES VERS BREST RN12"
5.89825,43.12562,"max@110","MARSEILLE VERS TOULON A50"
-3.11223,48.55064,"max@110","RENNES VERS BREST RN12"
55.42569,-21.30195,"max@110","ST PIERRE VERS ST DENIS RN1"
55.31368,-21.23623,"max@110","ST DENIS vers ST PIERRE RN1"
4.13538,44.0435,"max@110","Alès vers Nîmes RN106"
4.22473,43.96456,"max@110","Nîmes vers Alès RN106"
55.65736,-20.95753,"max@110","ST BENOIT VERS ST ANDRE RN2"
3.57505,45.88268,"max@110","CLERMONT FERRAND vers ST ETIENNE A89"
4.94321,44.93929,"max@110","MARSEILLE vers LYON RN7"
2.18953,48.77981,"max@110","CRETEIL VERS DREUX A86"
1.70835,50.73502,"max@110","ST OMER vers BOULOGNE SUR MER RN42"
-3.59516,47.87,"max@110","Quimper vers Lorient RN165"
-3.87031,48.5582,"max@110","BREST vers MORLAIX RN12"
2.55414,48.61834,"max@110","TIGERY vers MONTEREAU FAULT YONNE A5a"
2.55419,48.61832,"max@110","MONTEREAU FAULT YONNE vers TIGERY A5a"
5.921,46.17674,"max@110","Bellegarde vers Gex RD884"
5.94926,44.19723,"max@110","AIX vers LA SAULCE A51"
2.92633,42.6542,"max@110","PERPIGNAN VERS ARGELES SUR MER RD914"
-3.17928,48.55733,"max@110","BREST VERS RENNES RN12"
-2.37652,48.38294,"max@110","BREST VERS RENNES RN12"
-3.73713,48.5787,"max@110","MORLAIX VERS ST BRIEUC RN12"
-3.73758,48.57881,"max@110","ST BRIEUC VERS MORLAIX RN12"
6.81451,49.13881,"max@110","STRASBOURG VERS PARIS A4"
4.99052,44.99301,"max@110","ROMANS VERS VALENCE RN532"
2.34275,48.67391,"max@110","VIRY CHATILLON VERS PARIS A6"
6.87561,49.16668,"max@110","FORBACH VERS METZ A320"
2.23349,48.97724,"max@110","CERGY VERS PARIS A15"
4.95722,47.33708,"max@110","POUILLY EN AUXOIS VERS DIJON A38"
7.22639,47.77277,"max@110","THANN VERS MULHOUSE RN66"
1.45159,48.75138,"max@110","PARIS VERS DREUX RN12"
6.33212,48.60649,"max@110","NANCY VERS LUNEVILLE A33"
2.54273,49.22665,"max@110","CREIL VERS SENLIS RD1330"
-3.25268,47.78869,"max@110","NANTES VERS BREST RN165"
2.54604,49.22406,"max@110","SENLIS VERS CREIL RD1330"
-1.96266,48.18697,"max@110","RENNES VERS ST BRIEUC RN12"
2.32861,49.92349,"max@110","ABBEVILLE VERS LONGUEAU RN25"
-1.50378,48.10572,"max@110","RENNES VERS LAVAL RN157"
0.1006,45.61721,"max@110","BORDEAUX VERS PARIS RN10"
0.14837,45.67848,"max@110","PARIS VERS BORDEAUX RN10"
4.486546,45.45964,"max@110","ST ETIENNE vers LYON RN88"
2.875154,50.328517,"max@110","DOUAI vers ARRAS RD950"
2.154142,48.832194,"max@110","PROVINCE vers PARIS A13"
-0.333458,44.883648,"max@110","LIBOURNE vers BORDEAUX RN89"
-1.3227,47.156,"max@110","CHOLET vers NANTES RN249"
0.3452,48.509,"max@110","PROVINCE vers PARIS RN12"
-2.9395,47.671,"max@110","BREST vers NANTES RN165"
-0.722169,43.857986,"max@110","MONT DE MARSAN vers DAX RD824"
-0.738436,43.85137,"max@110","DAX vers MONT DE MARSAN RD824"
-2.03866,48.51575,"max@110","DINAN vers ST MALO RN176"
1.182,49.138,"max@110","EVREUX vers VAL DE REUIL RN154"
-2.308,48.416,"max@110","DINAN vers LAMBALLE RN176"
-3.4115,48.548,"max@110","MORLAIX vers GUINGAMP RN12"
2.4529,49.305,"max@110","CLERMONT vers CREIL RD1016"
6.3139,48.341,"max@110","NANCY vers EPINAL RN57"
-1.6849,47.905,"max@110","RENNES vers BAIN DE BRETAGNE RN137"
-0.807677,46.972338,"max@110","BRESSUIRE vers CHOLET RN249"
-1.492198,43.45083,"max@110","USTARITZ vers BAYONNE RD932"
-4.076303,48.038988,"max@110","BREST vers QUIMPER RN165"
-4.045053,48.518535,"max@110","MORLAIX vers BREST RN12"
6.04168,43.13768,"max@110","HYERES vers TOULON A570"
1.17674,48.86851,"max@110","DREUX vers EVREUX RN154"
1.179271,48.853662,"max@110","EVREUX vers DREUX RN154"
-3.276339,48.610522,"max@110","GUINGAMP vers LANNION RD767"
7.362936,47.773536,"max@110","BELFORT vers ALLEMAGNE A36"
7.30806,47.95778,"max@110","COLMAR vers BELFORT RD83"
6.080695,46.049706,"max@110","GENEVE vers ANNECY A41"
-1.12237,43.721155,"max@110","DAX vers BAYONNE RD824"
-1.035058,43.740074,"max@110","ST GEOURS DE MAREMNE vers ST VINCENT DE PAUL RD824"
6.088236,46.085752,"max@110","ANNECY vers GENEVE A41"
2.070456,48.790311,"max@110","CRETEIL vers DREUX RN12"
-2.817417,48.434486,"max@110","ST BRIEUC vers LOUDEAC RD700"
7.308257,47.958419,"max@110","BELFORT vers COLMAR RD83"
7.362957,47.773558,"max@110","ALLEMAGNE vers BELFORT A36"
2.308,48.7129,"max@110","PARIS vers LYON A6"
2.98598,42.70675,"max@110","PERPIGNAN vers CANET EN ROUSSILLON RD617"
-1.59979,48.011707,"max@110","ANGERS vers RENNES RD173"
2.98456,42.6081,"max@110","ARGELES SUR MER vers PERPIGNAN RD914"
4.1133,48.3295,"max@110","ST PARRES AUX TERTRES vers LA CHAPELLE ST LUC RD610"
-1.432711,48.101803,"max@110","LAVAL vers RENNES RN157"
2.82703,42.68988,"max@110","ST FELIU D AVALL vers PERPIGNAN RN116"
-1.540395,47.275026,"max@110","NANTES vers PARIS A11"
5.45668,43.512,"max@110","AIX EN PROVENCE vers NICE A8"
1.193836,48.99326,"max@110","DREUX vers ROUEN RN154"
6.8941,48.3351,"max@110","NANCY vers ST DIE DES VOSGES RN59"
4.80638,45.37292,"max@110","LYON vers VALENCE A7"
3.64095,45.8752,"max@110","LYON vers CLERMONT FERRAND A89"
3.60362,50.319937,"max@110","VALENCIENNES vers MAUBEUGE RD649"
4.860163,43.507556,"max@110","FOS SUR MER vers ARLES RN568"
1.46445,44.35389,"max@110","MONTAUBAN vers CAHORS RD820"
1.87375,50.38616,"max@110","HESDIN vers MONTREUIL RD939"
-4.37707,48.4548,"max@110","BREST vers MORLAIX RN12"
-3.98777,47.9689,"max@110","LORIENT vers QUIMPER RN165"
3.13646,45.1108,"max@110","ST FLOUR vers MASSIAC A75"
1.626852,48.78852,"max@110","DREUX vers VERSAILLES RN12"
3.13624,45.11091,"max@110","MASSIAC vers ST FLOUR A75"
-1.0076,48.952,"max@110","DOUVRES LA DELIVRANDE vers CAEN RD7"
2.58465,50.4485,"max@110","DIVION vers AIX NOULETTE RD301"
3.28069,44.70121,"max@110","PARIS vers MONTPELLIER A75"
5.91715,48.66979,"max@110","NANCY vers DIJON A31"
2.63788,48.57917,"max@110","BRIE COMTE ROBERT vers MELUN A5B"
-0.920699,47.054358,"max@110","NANTES vers CHOLET RN249"
1.85813,47.89004,"max@110","OLIVET vers ORLEANS A71"
-0.62311,45.73042,"max@110","ANGOULEME vers ROYAN RN141"
3.906032,48.730205,"max@110","NANCY vers PARIS RN4"
6.48605,48.15867,"max@110","EPINAL vers REMIREMONT RN57"
6.871259,43.533881,"max@110","AIX EN PROVENCE vers NICE A8"
2.24711,49.0704,"max@110","BAILLET EN FRANCE vers FREPILLON RN104"
1.0827,49.3546,"max@110","OISSEL vers ROUEN RD18E"
3.0272,42.5381,"max@110","COLLIOURE vers PERPIGNAN RD914"
-1.46141,47.67987,"max@110","NOZAY vers CHATEAUBRIANT RD771"
3.15225,45.71594,"max@110","issoire vers CLERMONT FERRAND A75"
2.89969,42.76709,"max@110","NARBONNE vers PERPIGNAN RD900"
-1.680085,48.057448,"max@110","NANTES vers RENNES RN137"
-1.91588,48.0532,"max@110","RENNES vers LORIENT RN24"
1.1882,49.08636,"max@110","LOUVIERS vers EVREUX RN154"
6.971603,48.700083,"max@110","STRASBOURG vers NANCY RN4"
-1.94317,48.043,"max@110","LORIENT vers RENNES RN24"
6.170171,49.052103,"max@110","NANCY vers THIONVILLE RN431"
3.030407,42.80218,"max@110","ST LAURENT DE LA SALANQUE vers LEUCATE RD83"
3.85388,50.29578,"max@110","VALENCIENNES vers MAUBEUGE RD649"
2.61274,48.76852,"max@110","LOGNES vers BRIE COMTE ROBERT RN104"
-1.74453,47.29333,"max@110","NANTES vers VANNES RN165"
1.46338,48.50736,"max@110","RENNES vers ST MALO RD137"
1.463404,48.50718,"max@110","DREUX vers CHARTRES RN154"
2.40286,46.285,"max@110","MONTLUCON vers GUERET RN145"
4.76084,43.59722,"max@110","ARLES vers FOS SUR MER RN568"
3.11472,45.85361,"max@110","RIOM vers CLERMONT FERRAND RD2009"
5.82376,45.5784,"max@110","LYON vers CHAMBERY A43"
3.139964,47.038745,"max@110","NEVERS vers PARIS A77"
-1.34994,49.45061,"max@110","CHERBOURG OCTEVILLE vers CAEN RN13"
3.01685,50.424217,"max@110","AIX NOULETTE vers DOUAI A21"
-1.3671,48.66478,"max@110","RENNES vers CAEN RN175"
-1.40713,48.59631,"max@110","AVRANCHES vers PONTORSON RN175"
-1.41286,48.59375,"max@110","PONTORSON vers AVRANCHES RN175"
4.7556,47.0883,"max@110","PARIS vers LYON A6"
2.67662,49.74339,"max@110","AMIENS vers ROYE RD934"
2.1454,49.01541,"max@110","PARIS vers CERGY A15"
2.28263,49.05936,"max@110","CERGY vers ROISSY EN FRANCE RN104"
6.15028,46.1489,"max@110","MACON vers ANNEMASSE A40"
0.31168,43.13936,"max@110","TOULOUSE vers TARBES A64"
1.02779,49.47274,"max@110","BARENTIN vers ROUEN A150"
